barrio,dia,hora,cantidad
CONSTITUCION,Thursday,85,7
CONSTITUCION,Thursday,86,5
CONSTITUCION,Thursday,87,2
CONSTITUCION,Thursday,88,2
CONSTITUCION,Thursday,89,5
CONSTITUCION,Thursday,90,4
CONSTITUCION,Thursday,91,5
CONSTITUCION,Thursday,92,4
CONSTITUCION,Thursday,93,2
CONSTITUCION,Thursday,94,1
CONSTITUCION,Thursday,95,0
CONSTITUCION,Sunday,144,0
CONSTITUCION,Sunday,145,0
CONSTITUCION,Sunday,146,4
CONSTITUCION,Sunday,147,0
CONSTITUCION,Sunday,148,0
CONSTITUCION,Sunday,149,0
CONSTITUCION,Sunday,150,0
CONSTITUCION,Sunday,151,0
CONSTITUCION,Sunday,152,1
CONSTITUCION,Sunday,153,0
CONSTITUCION,Sunday,154,1
CONSTITUCION,Sunday,155,1
CONSTITUCION,Sunday,156,2
CONSTITUCION,Sunday,157,3
CONSTITUCION,Sunday,158,1
CONSTITUCION,Sunday,159,1
CONSTITUCION,Sunday,160,0
CONSTITUCION,Sunday,161,1
CONSTITUCION,Sunday,162,1
CONSTITUCION,Sunday,163,4
CONSTITUCION,Sunday,164,1
CONSTITUCION,Sunday,165,3
CONSTITUCION,Sunday,166,0
CONSTITUCION,Sunday,167,0
CONSTITUCION,Wednesday,48,1
CONSTITUCION,Wednesday,49,1
CONSTITUCION,Wednesday,50,1
CONSTITUCION,Wednesday,51,0
CONSTITUCION,Wednesday,52,0
CONSTITUCION,Wednesday,53,0
CONSTITUCION,Wednesday,54,0
CONSTITUCION,Wednesday,55,3
CONSTITUCION,Wednesday,56,3
CONSTITUCION,Wednesday,57,6
CONSTITUCION,Wednesday,58,6
CONSTITUCION,Wednesday,59,4
CONSTITUCION,Wednesday,60,6
CONSTITUCION,Wednesday,61,11
CONSTITUCION,Wednesday,62,9
CONSTITUCION,Wednesday,63,8
CONSTITUCION,Wednesday,64,5
CONSTITUCION,Wednesday,65,3
CONSTITUCION,Wednesday,66,4
CONSTITUCION,Wednesday,67,3
CONSTITUCION,Wednesday,68,1
CONSTITUCION,Wednesday,69,0
CONSTITUCION,Wednesday,70,4
CONSTITUCION,Wednesday,71,1
PUERTO MADERO,Friday,96,6
PUERTO MADERO,Friday,97,0
PUERTO MADERO,Friday,98,0
PUERTO MADERO,Friday,99,0
PUERTO MADERO,Friday,100,0
PUERTO MADERO,Friday,101,0
PUERTO MADERO,Friday,102,0
PUERTO MADERO,Friday,103,0
PUERTO MADERO,Friday,104,1
PUERTO MADERO,Friday,105,8
PUERTO MADERO,Friday,106,2
PUERTO MADERO,Friday,107,8
PUERTO MADERO,Friday,108,6
PUERTO MADERO,Friday,109,8
PUERTO MADERO,Friday,110,7
PUERTO MADERO,Friday,111,6
PUERTO MADERO,Friday,112,7
PUERTO MADERO,Friday,113,5
PUERTO MADERO,Friday,114,4
PUERTO MADERO,Friday,115,4
PUERTO MADERO,Friday,116,2
PUERTO MADERO,Friday,117,1
PUERTO MADERO,Friday,118,1
PUERTO MADERO,Friday,119,1
PUERTO MADERO,Monday,0,3
PUERTO MADERO,Monday,1,0
PUERTO MADERO,Monday,2,0
PUERTO MADERO,Monday,3,1
PUERTO MADERO,Monday,4,0
PUERTO MADERO,Monday,5,0
PUERTO MADERO,Monday,6,0
PUERTO MADERO,Monday,7,1
PUERTO MADERO,Monday,8,0
PUERTO MADERO,Monday,9,8
PUERTO MADERO,Monday,10,5
PUERTO MADERO,Monday,11,7
PUERTO MADERO,Monday,12,8
PUERTO MADERO,Monday,13,11
PUERTO MADERO,Monday,14,3
PUERTO MADERO,Monday,15,5
PUERTO MADERO,Monday,16,3
PUERTO MADERO,Monday,17,7
PUERTO MADERO,Monday,18,0
PUERTO MADERO,Monday,19,0
PUERTO MADERO,Monday,20,3
PUERTO MADERO,Monday,21,3
PUERTO MADERO,Monday,22,1
PUERTO MADERO,Monday,23,2
PUERTO MADERO,Tuesday,24,3
PUERTO MADERO,Tuesday,25,0
PUERTO MADERO,Tuesday,26,2
PUERTO MADERO,Tuesday,27,1
PUERTO MADERO,Tuesday,28,0
PUERTO MADERO,Tuesday,29,0
PUERTO MADERO,Tuesday,30,0
PUERTO MADERO,Tuesday,31,2
PUERTO MADERO,Tuesday,32,3
PUERTO MADERO,Tuesday,33,7
PUERTO MADERO,Tuesday,34,13
PUERTO MADERO,Tuesday,35,7
PUERTO MADERO,Tuesday,36,14
PUERTO MADERO,Tuesday,37,10
PUERTO MADERO,Tuesday,38,13
PUERTO MADERO,Tuesday,39,13
PUERTO MADERO,Tuesday,40,7
PUERTO MADERO,Tuesday,41,6
PUERTO MADERO,Tuesday,42,1
PUERTO MADERO,Tuesday,43,2
PUERTO MADERO,Tuesday,44,2
PUERTO MADERO,Tuesday,45,0
PUERTO MADERO,Tuesday,46,11
PUERTO MADERO,Tuesday,47,16
PUERTO MADERO,Saturday,120,2
PUERTO MADERO,Saturday,121,2
PUERTO MADERO,Saturday,122,0
PUERTO MADERO,Saturday,123,0
PUERTO MADERO,Saturday,124,3
PUERTO MADERO,Saturday,125,0
PUERTO MADERO,Saturday,126,0
PUERTO MADERO,Saturday,127,0
PUERTO MADERO,Saturday,128,1
PUERTO MADERO,Saturday,129,1
PUERTO MADERO,Saturday,130,1
PUERTO MADERO,Saturday,131,0
PUERTO MADERO,Saturday,132,0
PUERTO MADERO,Saturday,133,1
PUERTO MADERO,Saturday,134,2
PUERTO MADERO,Saturday,135,2
PUERTO MADERO,Saturday,136,2
PUERTO MADERO,Saturday,137,2
PUERTO MADERO,Saturday,138,14
PUERTO MADERO,Saturday,139,9
PUERTO MADERO,Saturday,140,8
PUERTO MADERO,Saturday,141,2
PUERTO MADERO,Saturday,142,5
PUERTO MADERO,Saturday,143,3
PUERTO MADERO,Thursday,72,4
PUERTO MADERO,Thursday,73,0
PUERTO MADERO,Thursday,74,2
PUERTO MADERO,Thursday,75,0
PUERTO MADERO,Thursday,76,0
PUERTO MADERO,Thursday,77,0
PUERTO MADERO,Thursday,78,0
PUERTO MADERO,Thursday,79,0
PUERTO MADERO,Thursday,80,0
PUERTO MADERO,Thursday,81,4
PUERTO MADERO,Thursday,82,2
PUERTO MADERO,Thursday,83,7
PUERTO MADERO,Thursday,84,12
PUERTO MADERO,Thursday,85,5
PUERTO MADERO,Thursday,86,5
PUERTO MADERO,Thursday,87,11
PUERTO MADERO,Thursday,88,11
PUERTO MADERO,Thursday,89,4
PUERTO MADERO,Thursday,90,0
PUERTO MADERO,Thursday,91,16
PUERTO MADERO,Thursday,92,8
PUERTO MADERO,Thursday,93,1
PUERTO MADERO,Thursday,94,9
PUERTO MADERO,Thursday,95,11
PUERTO MADERO,Sunday,144,6
PUERTO MADERO,Sunday,145,6
PUERTO MADERO,Sunday,146,1
PUERTO MADERO,Sunday,147,1
PUERTO MADERO,Sunday,148,0
PUERTO MADERO,Sunday,149,0
PUERTO MADERO,Sunday,150,0
PUERTO MADERO,Sunday,151,1
PUERTO MADERO,Sunday,152,1
PUERTO MADERO,Sunday,153,0
PUERTO MADERO,Sunday,154,0
PUERTO MADERO,Sunday,155,4
PUERTO MADERO,Sunday,156,1
PUERTO MADERO,Sunday,157,1
PUERTO MADERO,Sunday,158,8
PUERTO MADERO,Sunday,159,4
PUERTO MADERO,Sunday,160,7
PUERTO MADERO,Sunday,161,7
PUERTO MADERO,Sunday,162,8
PUERTO MADERO,Sunday,163,8
PUERTO MADERO,Sunday,164,2
PUERTO MADERO,Sunday,165,3
PUERTO MADERO,Sunday,166,5
PUERTO MADERO,Sunday,167,1
PUERTO MADERO,Wednesday,48,3
PUERTO MADERO,Wednesday,49,2
PUERTO MADERO,Wednesday,50,0
PUERTO MADERO,Wednesday,51,0
PUERTO MADERO,Wednesday,52,0
PUERTO MADERO,Wednesday,53,0
PUERTO MADERO,Wednesday,54,0
PUERTO MADERO,Wednesday,55,0
PUERTO MADERO,Wednesday,56,2
PUERTO MADERO,Wednesday,57,1
PUERTO MADERO,Wednesday,58,7
PUERTO MADERO,Wednesday,59,7
PUERTO MADERO,Wednesday,60,6
PUERTO MADERO,Wednesday,61,4
PUERTO MADERO,Wednesday,62,7
PUERTO MADERO,Wednesday,63,1
PUERTO MADERO,Wednesday,64,8
PUERTO MADERO,Wednesday,65,7
PUERTO MADERO,Wednesday,66,5
PUERTO MADERO,Wednesday,67,6
PUERTO MADERO,Wednesday,68,1
PUERTO MADERO,Wednesday,69,2
PUERTO MADERO,Wednesday,70,2
PUERTO MADERO,Wednesday,71,1
PARQUE PATRICIOS,Friday,96,1
PARQUE PATRICIOS,Friday,97,0
PARQUE PATRICIOS,Friday,98,0
PARQUE PATRICIOS,Friday,99,0
PARQUE PATRICIOS,Friday,100,0
PARQUE PATRICIOS,Friday,101,0
PARQUE PATRICIOS,Friday,102,0
PARQUE PATRICIOS,Friday,103,5
PARQUE PATRICIOS,Friday,104,15
PARQUE PATRICIOS,Friday,105,13
PARQUE PATRICIOS,Friday,106,5
PARQUE PATRICIOS,Friday,107,7
PARQUE PATRICIOS,Friday,108,15
PARQUE PATRICIOS,Friday,109,8
PARQUE PATRICIOS,Friday,110,5
PARQUE PATRICIOS,Friday,111,9
PARQUE PATRICIOS,Friday,112,13
PARQUE PATRICIOS,Friday,113,9
PARQUE PATRICIOS,Friday,114,3
PARQUE PATRICIOS,Friday,115,7
PARQUE PATRICIOS,Friday,116,16
PARQUE PATRICIOS,Friday,117,5
PARQUE PATRICIOS,Friday,118,5
PARQUE PATRICIOS,Friday,119,0
PARQUE PATRICIOS,Monday,0,0
PARQUE PATRICIOS,Monday,1,2
PARQUE PATRICIOS,Monday,2,0
PARQUE PATRICIOS,Monday,3,0
PARQUE PATRICIOS,Monday,4,0
PARQUE PATRICIOS,Monday,5,0
PARQUE PATRICIOS,Monday,6,1
PARQUE PATRICIOS,Monday,7,4
PARQUE PATRICIOS,Monday,8,16
PARQUE PATRICIOS,Monday,9,6
PARQUE PATRICIOS,Monday,10,8
PARQUE PATRICIOS,Monday,11,18
PARQUE PATRICIOS,Monday,12,20
PARQUE PATRICIOS,Monday,13,15
PARQUE PATRICIOS,Monday,14,9
PARQUE PATRICIOS,Monday,15,18
PARQUE PATRICIOS,Monday,16,10
PARQUE PATRICIOS,Monday,17,9
PARQUE PATRICIOS,Monday,18,10
PARQUE PATRICIOS,Monday,19,4
PARQUE PATRICIOS,Monday,20,5
PARQUE PATRICIOS,Monday,21,5
PARQUE PATRICIOS,Monday,22,2
PARQUE PATRICIOS,Monday,23,3
PARQUE PATRICIOS,Tuesday,24,1
PARQUE PATRICIOS,Tuesday,25,2
PARQUE PATRICIOS,Tuesday,26,2
PARQUE PATRICIOS,Tuesday,27,0
PARQUE PATRICIOS,Tuesday,28,0
PARQUE PATRICIOS,Tuesday,29,0
PARQUE PATRICIOS,Tuesday,30,1
PARQUE PATRICIOS,Tuesday,31,7
PARQUE PATRICIOS,Tuesday,32,23
PARQUE PATRICIOS,Tuesday,33,13
PARQUE PATRICIOS,Tuesday,34,9
PARQUE PATRICIOS,Tuesday,35,15
PARQUE PATRICIOS,Tuesday,36,27
PARQUE PATRICIOS,Tuesday,37,10
PARQUE PATRICIOS,Tuesday,38,19
PARQUE PATRICIOS,Tuesday,39,13
PARQUE PATRICIOS,Tuesday,40,6
PARQUE PATRICIOS,Tuesday,41,23
PARQUE PATRICIOS,Tuesday,42,13
PARQUE PATRICIOS,Tuesday,43,8
PARQUE PATRICIOS,Tuesday,44,10
PARQUE PATRICIOS,Tuesday,45,10
PARQUE PATRICIOS,Tuesday,46,0
PARQUE PATRICIOS,Tuesday,47,5
PARQUE PATRICIOS,Saturday,120,2
PARQUE PATRICIOS,Saturday,121,8
PARQUE PATRICIOS,Saturday,122,1
PARQUE PATRICIOS,Saturday,123,0
PARQUE PATRICIOS,Saturday,124,2
PARQUE PATRICIOS,Saturday,125,0
PARQUE PATRICIOS,Saturday,126,0
PARQUE PATRICIOS,Saturday,127,0
PARQUE PATRICIOS,Saturday,128,2
PARQUE PATRICIOS,Saturday,129,3
PARQUE PATRICIOS,Saturday,130,3
PARQUE PATRICIOS,Saturday,131,5
PARQUE PATRICIOS,Saturday,132,8
PARQUE PATRICIOS,Saturday,133,7
PARQUE PATRICIOS,Saturday,134,3
PARQUE PATRICIOS,Saturday,135,2
PARQUE PATRICIOS,Saturday,136,8
PARQUE PATRICIOS,Saturday,137,7
PARQUE PATRICIOS,Saturday,138,9
PARQUE PATRICIOS,Saturday,139,11
PARQUE PATRICIOS,Saturday,140,6
PARQUE PATRICIOS,Saturday,141,3
PARQUE PATRICIOS,Saturday,142,2
PARQUE PATRICIOS,Saturday,143,5
PARQUE PATRICIOS,Thursday,72,4
PARQUE PATRICIOS,Thursday,73,1
PARQUE PATRICIOS,Thursday,74,0
PARQUE PATRICIOS,Thursday,75,5
PARQUE PATRICIOS,Thursday,76,0
PARQUE PATRICIOS,Thursday,77,0
PARQUE PATRICIOS,Thursday,78,0
PARQUE PATRICIOS,Thursday,79,3
PARQUE PATRICIOS,Thursday,80,15
PARQUE PATRICIOS,Thursday,81,7
PARQUE PATRICIOS,Thursday,82,10
PARQUE PATRICIOS,Thursday,83,16
PARQUE PATRICIOS,Thursday,84,18
PARQUE PATRICIOS,Thursday,85,11
PARQUE PATRICIOS,Thursday,86,11
PARQUE PATRICIOS,Thursday,87,13
PARQUE PATRICIOS,Thursday,88,6
PARQUE PATRICIOS,Thursday,89,10
PARQUE PATRICIOS,Thursday,90,7
PARQUE PATRICIOS,Thursday,91,7
PARQUE PATRICIOS,Thursday,92,5
PARQUE PATRICIOS,Thursday,93,6
PARQUE PATRICIOS,Thursday,94,11
PARQUE PATRICIOS,Thursday,95,3
PARQUE PATRICIOS,Sunday,144,2
PARQUE PATRICIOS,Sunday,145,1
PARQUE PATRICIOS,Sunday,146,0
PARQUE PATRICIOS,Sunday,147,1
PARQUE PATRICIOS,Sunday,148,1
PARQUE PATRICIOS,Sunday,149,0
PARQUE PATRICIOS,Sunday,150,0
PARQUE PATRICIOS,Sunday,151,0
PARQUE PATRICIOS,Sunday,152,1
PARQUE PATRICIOS,Sunday,153,3
PARQUE PATRICIOS,Sunday,154,4
PARQUE PATRICIOS,Sunday,155,5
PARQUE PATRICIOS,Sunday,156,5
PARQUE PATRICIOS,Sunday,157,4
PARQUE PATRICIOS,Sunday,158,6
PARQUE PATRICIOS,Sunday,159,1
PARQUE PATRICIOS,Sunday,160,3
PARQUE PATRICIOS,Sunday,161,4
PARQUE PATRICIOS,Sunday,162,7
PARQUE PATRICIOS,Sunday,163,13
PARQUE PATRICIOS,Sunday,164,2
PARQUE PATRICIOS,Sunday,165,5
PARQUE PATRICIOS,Sunday,166,2
PARQUE PATRICIOS,Sunday,167,5
PARQUE PATRICIOS,Wednesday,48,4
PARQUE PATRICIOS,Wednesday,49,0
PARQUE PATRICIOS,Wednesday,50,1
PARQUE PATRICIOS,Wednesday,51,0
PARQUE PATRICIOS,Wednesday,52,0
PARQUE PATRICIOS,Wednesday,53,1
PARQUE PATRICIOS,Wednesday,54,7
PARQUE PATRICIOS,Wednesday,55,6
PARQUE PATRICIOS,Wednesday,56,16
PARQUE PATRICIOS,Wednesday,57,11
PARQUE PATRICIOS,Wednesday,58,7
PARQUE PATRICIOS,Wednesday,59,11
PARQUE PATRICIOS,Wednesday,60,21
PARQUE PATRICIOS,Wednesday,61,10
PARQUE PATRICIOS,Wednesday,62,18
PARQUE PATRICIOS,Wednesday,63,17
PARQUE PATRICIOS,Wednesday,64,12
PARQUE PATRICIOS,Wednesday,65,15
PARQUE PATRICIOS,Wednesday,66,5
PARQUE PATRICIOS,Wednesday,67,4
PARQUE PATRICIOS,Wednesday,68,17
PARQUE PATRICIOS,Wednesday,69,5
PARQUE PATRICIOS,Wednesday,70,3
PARQUE PATRICIOS,Wednesday,71,1
CHACARITA,Friday,96,2
CHACARITA,Friday,97,3
CHACARITA,Friday,98,5
CHACARITA,Friday,99,0
CHACARITA,Friday,100,0
CHACARITA,Friday,101,1
CHACARITA,Friday,102,1
CHACARITA,Friday,103,0
CHACARITA,Friday,104,9
CHACARITA,Friday,105,26
CHACARITA,Friday,106,29
CHACARITA,Friday,107,15
CHACARITA,Friday,108,18
CHACARITA,Friday,109,33
CHACARITA,Friday,110,40
CHACARITA,Friday,111,21
CHACARITA,Friday,112,22
CHACARITA,Friday,113,10
CHACARITA,Friday,114,17
CHACARITA,Friday,115,9
CHACARITA,Friday,116,4
CHACARITA,Friday,117,7
CHACARITA,Friday,118,3
CHACARITA,Friday,119,6
CHACARITA,Monday,0,5
CHACARITA,Monday,1,2
CHACARITA,Monday,2,1
CHACARITA,Monday,3,0
CHACARITA,Monday,4,0
CHACARITA,Monday,5,0
CHACARITA,Monday,6,3
CHACARITA,Monday,7,2
CHACARITA,Monday,8,6
CHACARITA,Monday,9,9
CHACARITA,Monday,10,16
CHACARITA,Monday,11,27
CHACARITA,Monday,12,27
CHACARITA,Monday,13,10
CHACARITA,Monday,14,25
CHACARITA,Monday,15,32
CHACARITA,Monday,16,25
CHACARITA,Monday,17,14
CHACARITA,Monday,18,16
CHACARITA,Monday,19,15
CHACARITA,Monday,20,12
CHACARITA,Monday,21,12
CHACARITA,Monday,22,17
CHACARITA,Monday,23,3
CHACARITA,Tuesday,24,0
CHACARITA,Tuesday,25,3
CHACARITA,Tuesday,26,1
CHACARITA,Tuesday,27,0
CHACARITA,Tuesday,28,2
CHACARITA,Tuesday,29,0
CHACARITA,Tuesday,30,1
CHACARITA,Tuesday,31,0
CHACARITA,Tuesday,32,7
CHACARITA,Tuesday,33,15
CHACARITA,Tuesday,34,21
CHACARITA,Tuesday,35,26
CHACARITA,Tuesday,36,35
CHACARITA,Tuesday,37,18
CHACARITA,Tuesday,38,17
CHACARITA,Tuesday,39,23
CHACARITA,Tuesday,40,32
CHACARITA,Tuesday,41,25
CHACARITA,Tuesday,42,18
CHACARITA,Tuesday,43,14
CHACARITA,Tuesday,44,5
CHACARITA,Tuesday,45,11
CHACARITA,Tuesday,46,5
CHACARITA,Tuesday,47,2
CHACARITA,Saturday,120,4
CHACARITA,Saturday,121,4
CHACARITA,Saturday,122,0
CHACARITA,Saturday,123,0
CHACARITA,Saturday,124,0
CHACARITA,Saturday,125,0
CHACARITA,Saturday,126,1
CHACARITA,Saturday,127,1
CHACARITA,Saturday,128,2
CHACARITA,Saturday,129,11
CHACARITA,Saturday,130,8
CHACARITA,Saturday,131,12
CHACARITA,Saturday,132,16
CHACARITA,Saturday,133,10
CHACARITA,Saturday,134,12
CHACARITA,Saturday,135,10
CHACARITA,Saturday,136,6
CHACARITA,Saturday,137,11
CHACARITA,Saturday,138,6
CHACARITA,Saturday,139,5
CHACARITA,Saturday,140,6
CHACARITA,Saturday,141,7
CHACARITA,Saturday,142,4
CHACARITA,Saturday,143,4
CHACARITA,Thursday,72,7
CHACARITA,Thursday,73,0
CHACARITA,Thursday,74,1
CHACARITA,Thursday,75,1
CHACARITA,Thursday,76,0
CHACARITA,Thursday,77,0
CHACARITA,Thursday,78,0
CHACARITA,Thursday,79,1
CHACARITA,Thursday,80,13
CHACARITA,Thursday,81,13
CHACARITA,Thursday,82,15
CHACARITA,Thursday,83,20
CHACARITA,Thursday,84,30
CHACARITA,Thursday,85,38
CHACARITA,Thursday,86,35
CHACARITA,Thursday,87,31
CHACARITA,Thursday,88,37
CHACARITA,Thursday,89,34
CHACARITA,Thursday,90,26
CHACARITA,Thursday,91,8
CHACARITA,Thursday,92,10
CHACARITA,Thursday,93,6
CHACARITA,Thursday,94,7
CHACARITA,Thursday,95,3
CHACARITA,Sunday,144,1
CHACARITA,Sunday,145,3
CHACARITA,Sunday,146,1
CHACARITA,Sunday,147,1
CHACARITA,Sunday,148,0
CHACARITA,Sunday,149,0
CHACARITA,Sunday,150,2
CHACARITA,Sunday,151,0
CHACARITA,Sunday,152,0
CHACARITA,Sunday,153,8
CHACARITA,Sunday,154,5
CHACARITA,Sunday,155,4
CHACARITA,Sunday,156,4
CHACARITA,Sunday,157,11
CHACARITA,Sunday,158,11
CHACARITA,Sunday,159,17
CHACARITA,Sunday,160,20
CHACARITA,Sunday,161,37
CHACARITA,Sunday,162,8
CHACARITA,Sunday,163,4
CHACARITA,Sunday,164,6
CHACARITA,Sunday,165,11
CHACARITA,Sunday,166,3
CHACARITA,Sunday,167,7
CHACARITA,Wednesday,48,3
CHACARITA,Wednesday,49,1
CHACARITA,Wednesday,50,6
CHACARITA,Wednesday,51,0
CHACARITA,Wednesday,52,0
CHACARITA,Wednesday,53,0
CHACARITA,Wednesday,54,0
CHACARITA,Wednesday,55,3
CHACARITA,Wednesday,56,6
CHACARITA,Wednesday,57,15
CHACARITA,Wednesday,58,14
CHACARITA,Wednesday,59,26
CHACARITA,Wednesday,60,56
CHACARITA,Wednesday,61,41
CHACARITA,Wednesday,62,23
CHACARITA,Wednesday,63,36
CHACARITA,Wednesday,64,14
CHACARITA,Wednesday,65,22
CHACARITA,Wednesday,66,23
CHACARITA,Wednesday,67,14
CHACARITA,Wednesday,68,9
CHACARITA,Wednesday,69,7
CHACARITA,Wednesday,70,5
CHACARITA,Wednesday,71,4
SAN CRISTOBAL,Friday,96,2
SAN CRISTOBAL,Friday,97,0
SAN CRISTOBAL,Friday,98,2
SAN CRISTOBAL,Friday,99,0
SAN CRISTOBAL,Friday,100,0
SAN CRISTOBAL,Friday,101,0
SAN CRISTOBAL,Friday,102,0
SAN CRISTOBAL,Friday,103,5
SAN CRISTOBAL,Friday,104,7
SAN CRISTOBAL,Friday,105,5
SAN CRISTOBAL,Friday,106,8
SAN CRISTOBAL,Friday,107,7
SAN CRISTOBAL,Friday,108,9
SAN CRISTOBAL,Friday,109,13
SAN CRISTOBAL,Friday,110,16
SAN CRISTOBAL,Friday,111,7
SAN CRISTOBAL,Friday,112,8
SAN CRISTOBAL,Friday,113,6
SAN CRISTOBAL,Friday,114,9
SAN CRISTOBAL,Friday,115,13
SAN CRISTOBAL,Friday,116,16
SAN CRISTOBAL,Friday,117,10
SAN CRISTOBAL,Friday,118,4
SAN CRISTOBAL,Friday,119,2
SAN CRISTOBAL,Monday,0,3
SAN CRISTOBAL,Monday,1,0
SAN CRISTOBAL,Monday,2,0
SAN CRISTOBAL,Monday,3,0
SAN CRISTOBAL,Monday,4,0
SAN CRISTOBAL,Monday,5,0
SAN CRISTOBAL,Monday,6,0
SAN CRISTOBAL,Monday,7,4
SAN CRISTOBAL,Monday,8,9
SAN CRISTOBAL,Monday,9,11
SAN CRISTOBAL,Monday,10,7
SAN CRISTOBAL,Monday,11,11
SAN CRISTOBAL,Monday,12,8
SAN CRISTOBAL,Monday,13,26
SAN CRISTOBAL,Monday,14,5
SAN CRISTOBAL,Monday,15,12
SAN CRISTOBAL,Monday,16,8
SAN CRISTOBAL,Monday,17,12
SAN CRISTOBAL,Monday,18,9
SAN CRISTOBAL,Monday,19,9
SAN CRISTOBAL,Monday,20,5
SAN CRISTOBAL,Monday,21,12
SAN CRISTOBAL,Monday,22,3
SAN CRISTOBAL,Monday,23,2
SAN CRISTOBAL,Tuesday,24,2
SAN CRISTOBAL,Tuesday,25,0
SAN CRISTOBAL,Tuesday,26,0
SAN CRISTOBAL,Tuesday,27,0
SAN CRISTOBAL,Tuesday,28,0
SAN CRISTOBAL,Tuesday,29,0
SAN CRISTOBAL,Tuesday,30,1
SAN CRISTOBAL,Tuesday,31,0
SAN CRISTOBAL,Tuesday,32,5
SAN CRISTOBAL,Tuesday,33,7
SAN CRISTOBAL,Tuesday,34,8
SAN CRISTOBAL,Tuesday,35,10
SAN CRISTOBAL,Tuesday,36,14
SAN CRISTOBAL,Tuesday,37,7
SAN CRISTOBAL,Tuesday,38,8
SAN CRISTOBAL,Tuesday,39,16
SAN CRISTOBAL,Tuesday,40,14
SAN CRISTOBAL,Tuesday,41,4
SAN CRISTOBAL,Tuesday,42,9
SAN CRISTOBAL,Tuesday,43,9
SAN CRISTOBAL,Tuesday,44,10
SAN CRISTOBAL,Tuesday,45,7
SAN CRISTOBAL,Tuesday,46,2
SAN CRISTOBAL,Tuesday,47,0
SAN CRISTOBAL,Saturday,120,2
SAN CRISTOBAL,Saturday,121,2
SAN CRISTOBAL,Saturday,122,1
SAN CRISTOBAL,Saturday,123,3
SAN CRISTOBAL,Saturday,124,0
SAN CRISTOBAL,Saturday,125,0
SAN CRISTOBAL,Saturday,126,0
SAN CRISTOBAL,Saturday,127,1
SAN CRISTOBAL,Saturday,128,1
SAN CRISTOBAL,Saturday,129,4
SAN CRISTOBAL,Saturday,130,2
SAN CRISTOBAL,Saturday,131,10
SAN CRISTOBAL,Saturday,132,6
SAN CRISTOBAL,Saturday,133,6
SAN CRISTOBAL,Saturday,134,9
SAN CRISTOBAL,Saturday,135,4
SAN CRISTOBAL,Saturday,136,5
SAN CRISTOBAL,Saturday,137,3
SAN CRISTOBAL,Saturday,138,9
SAN CRISTOBAL,Saturday,139,4
SAN CRISTOBAL,Saturday,140,3
SAN CRISTOBAL,Saturday,141,2
SAN CRISTOBAL,Saturday,142,4
SAN CRISTOBAL,Saturday,143,0
SAN CRISTOBAL,Thursday,72,3
SAN CRISTOBAL,Thursday,73,0
SAN CRISTOBAL,Thursday,74,0
SAN CRISTOBAL,Thursday,75,1
SAN CRISTOBAL,Thursday,76,0
SAN CRISTOBAL,Thursday,77,0
SAN CRISTOBAL,Thursday,78,0
SAN CRISTOBAL,Thursday,79,4
SAN CRISTOBAL,Thursday,80,12
SAN CRISTOBAL,Thursday,81,18
SAN CRISTOBAL,Thursday,82,15
SAN CRISTOBAL,Thursday,83,17
SAN CRISTOBAL,Thursday,84,11
SAN CRISTOBAL,Thursday,85,12
SAN CRISTOBAL,Thursday,86,16
SAN CRISTOBAL,Thursday,87,14
SAN CRISTOBAL,Thursday,88,9
SAN CRISTOBAL,Thursday,89,9
SAN CRISTOBAL,Thursday,90,8
SAN CRISTOBAL,Thursday,91,10
SAN CRISTOBAL,Thursday,92,10
SAN CRISTOBAL,Thursday,93,6
SAN CRISTOBAL,Thursday,94,3
SAN CRISTOBAL,Thursday,95,2
SAN CRISTOBAL,Sunday,144,4
SAN CRISTOBAL,Sunday,145,1
SAN CRISTOBAL,Sunday,146,0
SAN CRISTOBAL,Sunday,147,0
SAN CRISTOBAL,Sunday,148,0
SAN CRISTOBAL,Sunday,149,0
SAN CRISTOBAL,Sunday,150,0
SAN CRISTOBAL,Sunday,151,1
SAN CRISTOBAL,Sunday,152,0
SAN CRISTOBAL,Sunday,153,3
SAN CRISTOBAL,Sunday,154,4
SAN CRISTOBAL,Sunday,155,4
SAN CRISTOBAL,Sunday,156,3
SAN CRISTOBAL,Sunday,157,7
SAN CRISTOBAL,Sunday,158,2
SAN CRISTOBAL,Sunday,159,7
SAN CRISTOBAL,Sunday,160,4
SAN CRISTOBAL,Sunday,161,0
SAN CRISTOBAL,Sunday,162,3
SAN CRISTOBAL,Sunday,163,2
SAN CRISTOBAL,Sunday,164,7
SAN CRISTOBAL,Sunday,165,9
SAN CRISTOBAL,Sunday,166,3
SAN CRISTOBAL,Sunday,167,2
SAN CRISTOBAL,Wednesday,48,2
SAN CRISTOBAL,Wednesday,49,4
SAN CRISTOBAL,Wednesday,50,0
SAN CRISTOBAL,Wednesday,51,0
SAN CRISTOBAL,Wednesday,52,0
SAN CRISTOBAL,Wednesday,53,0
SAN CRISTOBAL,Wednesday,54,1
SAN CRISTOBAL,Wednesday,55,1
SAN CRISTOBAL,Wednesday,56,4
SAN CRISTOBAL,Wednesday,57,7
SAN CRISTOBAL,Wednesday,58,10
SAN CRISTOBAL,Wednesday,59,8
SAN CRISTOBAL,Wednesday,60,15
SAN CRISTOBAL,Wednesday,61,12
