barrio,dia,hora,cantidad,numero_dia
COLEGIALES,Tuesday,22,18,2. Martes
COLEGIALES,Tuesday,23,23,2. Martes
COLEGIALES,Saturday,0,10,6. Sabado
COLEGIALES,Saturday,1,10,6. Sabado
COLEGIALES,Saturday,2,0,6. Sabado
COLEGIALES,Saturday,3,1,6. Sabado
COLEGIALES,Saturday,4,3,6. Sabado
COLEGIALES,Saturday,5,0,6. Sabado
COLEGIALES,Saturday,6,0,6. Sabado
COLEGIALES,Saturday,7,4,6. Sabado
COLEGIALES,Saturday,8,6,6. Sabado
COLEGIALES,Saturday,9,5,6. Sabado
COLEGIALES,Saturday,10,26,6. Sabado
COLEGIALES,Saturday,11,23,6. Sabado
COLEGIALES,Saturday,12,30,6. Sabado
COLEGIALES,Saturday,13,40,6. Sabado
COLEGIALES,Saturday,14,38,6. Sabado
